geography,year,occupancy_label,target,predictor,n_obs,r_squared,intercept,coef,p_value,mse
Cobb,2020,Second_Residence,denial_rate,tract_median_age_of_housing_units,105,0.040612528452471985,0.07628037995493044,0.006565145167790928,0.039255007250426674,0.07033806332260112
Cobb,2020,Second_Residence,denial_rate,tract_to_msa_income_percentage,105,0.03703510950621336,0.40111007867633475,-0.0010739865964974236,0.04920681313327808,0.07060034392124968
Cobb,2020,Second_Residence,conversion_rate,tract_owner_occupied_units,112,0.005825571053785117,0.4669658868186602,3.072810573135568e-05,0.4237928512285758,0.07396080915242402
Cobb,2020,Second_Residence,conversion_rate,tract_minority_population_percent,112,0.0005432537943617088,0.5001255899849819,0.0002971959149702563,0.8072830623187638,0.07435378290766424
Cobb,2020,Second_Residence,conversion_rate,tract_median_age_of_housing_units,112,0.003070741074723049,0.5662184571237842,-0.0018430495354211504,0.5617011246534933,0.07416575251889623
Cobb,2020,Second_Residence,conversion_rate,tract_to_msa_income_percentage,112,0.0030843932830617593,0.4732026703749213,0.00031410956442895,0.5608312978868801,0.07416473687380813
Cobb,2021,Investment_Property,total_apps,tract_owner_occupied_units,119,0.07521291838528044,19.462084065064175,0.007259229149543113,0.002542606984691991,306.29044794790616
Cobb,2021,Investment_Property,total_apps,tract_minority_population_percent,119,0.11121827854172461,17.67050688883434,0.2772189830376718,0.00021032976701753272,294.3654350340282
Cobb,2021,Investment_Property,total_apps,tract_median_age_of_housing_units,119,0.004386805854672771,34.228649608167146,-0.14504564566529815,0.474191207635292,329.7481304401086
Cobb,2021,Investment_Property,total_apps,tract_to_msa_income_percentage,119,0.13416454004193612,46.71989712558408,-0.13610188907482443,4.1883780801053165e-05,286.76560924347126
Cobb,2021,Investment_Property,denial_rate,tract_owner_occupied_units,119,0.008198779011159396,0.17819021367599397,-1.4031272719289858e-05,0.3274120947587763,0.011258297403206696
Cobb,2021,Investment_Property,denial_rate,tract_minority_population_percent,119,0.013221264232429308,0.13303426475378077,0.0005595637396743668,0.21305104796559263,0.011201285341588249
Cobb,2021,Investment_Property,denial_rate,tract_median_age_of_housing_units,119,0.002678215836564579,0.17732886239192003,-0.0006634855444129794,0.5761904810688365,0.011320963329339366
Cobb,2021,Investment_Property,denial_rate,tract_to_msa_income_percentage,119,0.02565933306569368,0.20074196038438902,-0.0003484545598733083,0.08181920881356643,0.011060096285673565
Cobb,2021,Investment_Property,conversion_rate,tract_owner_occupied_units,119,2.365527854564231e-05,0.6296783752718567,7.398338129197485e-07,0.9581329669310862,0.010937879631152796
Cobb,2021,Investment_Property,conversion_rate,tract_minority_population_percent,119,0.029503545484837135,0.6671690575016174,-0.000820536384519191,0.06177950805239552,0.010615424512771131
Cobb,2021,Investment_Property,conversion_rate,tract_median_age_of_housing_units,119,0.001835745083475726,0.6465637645991948,-0.0005392157047672051,0.6436013696344954,0.01091805874211698
Cobb,2021,Investment_Property,conversion_rate,tract_to_msa_income_percentage,119,0.04274169771894831,0.576434664202951,0.00044146575626770627,0.024076944865133974,0.010470623771793686
Cobb,2021,Principal_Residence,total_apps,tract_owner_occupied_units,120,0.855189862493982,1.3182727758457844,0.36086208912285755,2.4298303207924136e-51,10719.005176589999
Cobb,2021,Principal_Residence,total_apps,tract_minority_population_percent,120,0.1497922185934103,732.5561161988874,-4.7628046323912185,1.2610767933015303e-05,62933.31231520718
Cobb,2021,Principal_Residence,total_apps,tract_median_age_of_housing_units,120,0.29546687869264365,1043.2451154027701,-17.822579083474867,1.405281904252574e-10,52150.31422823432
Cobb,2021,Principal_Residence,total_apps,tract_to_msa_income_percentage,120,0.252237924422672,179.18648164765017,2.7793020006996465,5.082429649409898e-09,55350.16882804879
Cobb,2021,Principal_Residence,denial_rate,tract_owner_occupied_units,119,0.008276763940047172,0.17612791505254963,-7.075317408752108e-06,0.3251126756968802,0.002835468993472652
Cobb,2021,Principal_Residence,denial_rate,tract_minority_population_percent,119,0.34880513335955865,0.10185928464627184,0.0014424397207053632,1.5529239108791106e-12,0.0018618529705962303
Cobb,2021,Principal_Residence,denial_rate,tract_median_age_of_housing_units,119,0.010544114662517479,0.1852584953030298,-0.0006607039541911263,0.2664509044123427,0.0028289863353709475
Cobb,2021,Principal_Residence,denial_rate,tract_to_msa_income_percentage,119,0.22430497779956515,0.22949659738506392,-0.0005170542277091102,5.328400472102687e-08,0.0022178155193567015
Cobb,2021,Principal_Residence,conversion_rate,tract_owner_occupied_units,120,0.038459872245250604,0.5977602111764273,2.167281029127851e-05,0.031816892617800845,0.005708546929531451
Cobb,2021,Principal_Residence,conversion_rate,tract_minority_population_percent,120,0.26304591004421973,0.7088218421453871,-0.0017874555117623494,2.110734603932692e-09,0.004375206906076972
Cobb,2021,Principal_Residence,conversion_rate,tract_median_age_of_housing_units,120,0.0006618695346376491,0.6359043718348147,-0.00023889313393911978,0.7803065297682528,0.0059329490798815665
Cobb,2021,Principal_Residence,conversion_rate,tract_to_msa_income_percentage,120,0.14719657003789322,0.5552474667217933,0.0006012854806269243,1.5215801150279371e-05,0.005062990364189746
Cobb,2021,Second_Residence,total_apps,tract_owner_occupied_units,113,0.1659892148512978,2.317222527228311,0.002258808183493519,7.511618238716181e-06,11.84753828162919
Cobb,2021,Second_Residence,total_apps,tract_minority_population_percent,113,2.7550888015426267e-07,5.667813413716978,-9.284981467143176e-05,0.9955976045557647,14.205493775976526
Cobb,2021,Second_Residence,total_apps,tract_median_age_of_housing_units,113,0.17478072643813136,11.172815404307418,-0.18784796037620344,4.074484785029513e-06,11.722650484093304
Cobb,2021,Second_Residence,total_apps,tract_to_msa_income_percentage,113,0.007925236424342952,4.7910717398604525,0.0070429893147467195,0.34841021628059576,14.092915762000816
Cobb,2021,Second_Residence,denial_rate,tract_owner_occupied_units,110,0.002297357258485011,0.3110233940755075,-2.041614013526446e-05,0.6190160579288175,0.08217652307350914
Cobb,2021,Second_Residence,denial_rate,tract_minority_population_percent,110,0.05749118242011286,0.13755829605260622,0.0032777623407764566,0.011637405105245812,0.07763044245529346
Cobb,2021,Second_Residence,denial_rate,tract_median_age_of_housing_units,110,0.002921036789488074,0.335198863768294,-0.0018686246102019102,0.5749472070389783,0.08212515324328688
Cobb,2021,Second_Residence,denial_rate,tract_to_msa_income_percentage,110,0.10011839174840176,0.5218229091291964,-0.0019303139851602953,0.0007581514750380496,0.07411942053266939
Cobb,2021,Second_Residence,conversion_rate,tract_owner_occupied_units,113,0.00010352561264659332,0.5374144163237087,-4.201286701398685e-06,0.9148212754664122,0.07878607880516857
Cobb,2021,Second_Residence,conversion_rate,tract_minority_population_percent,113,0.046813539967397455,0.6569552702283594,-0.0028504798785645917,0.02134939044761991,0.07510559890928856
Cobb,2021,Second_Residence,conversion_rate,tract_median_age_of_housing_units,113,0.007607280933479399,0.44559131480855485,0.0029187267533709008,0.3583038873351614,0.07819482613733206
Cobb,2021,Second_Residence,conversion_rate,tract_to_msa_income_percentage,113,0.06492804432166221,0.3451670616501695,0.0015013642645217268,0.006456281884537533,0.07367828037769147
Cobb,2022,Investment_Property,total_apps,tract_owner_occupied_units,185,0.00023678431460771865,12.891257421460939,0.0003765621416818535,0.8353145442815182,107.63119229667237
Cobb,2022,Investment_Property,total_apps,tract_minority_population_percent,185,0.18130951984098398,2.339777212717793,0.21501389897043052,1.5182417649453333e-09,88.13750207947122
Cobb,2022,Investment_Property,total_apps,tract_median_age_of_housing_units,185,0.1363119404623777,-0.14381183163156908,0.4163767095388993,2.321270037264805e-07,92.98179225038265
Cobb,2022,Investment_Property,total_apps,tract_to_msa_income_percentage,185,0.1819254400988629,24.468248782050072,-0.09135740621074659,1.414936008480269e-09,88.0711941470777
Cobb,2022,Investment_Property,denial_rate,tract_owner_occupied_units,180,0.0004600449707843346,0.19839585174661445,-8.94175193852608e-06,0.7750373863888654,0.029698471677937297
Cobb,2022,Investment_Property,denial_rate,tract_minority_population_percent,180,0.003017220669391363,0.21273899196311968,-0.0004610419059302988,0.46394154157325673,0.02962249251404447
Cobb,2022,Investment_Property,denial_rate,tract_median_age_of_housing_units,180,0.006332653773522434,0.23713839374190138,-0.0014841033061158743,0.28828220001802224,0.029523983899508652
Cobb,2022,Investment_Property,denial_rate,tract_to_msa_income_percentage,180,0.0014967572875929092,0.17230660767413503,0.00013855966357463048,0.606112654327752,0.029667668735819788
Cobb,2022,Investment_Property,conversion_rate,tract_owner_occupied_units,185,5.293815658891088e-05,0.5813527480066331,3.311939220726945e-06,0.9216996694286317,0.037247191135893615
Cobb,2022,Investment_Property,conversion_rate,tract_minority_population_percent,185,0.003045746433509966,0.5583342113543484,0.0005183711985846294,0.45559316530497074,0.037135711532445353
Cobb,2022,Investment_Property,conversion_rate,tract_median_age_of_housing_units,185,0.009701305781050662,0.5181210989649578,0.0020661998998936426,0.1822546065471583,0.03688779751720026
Cobb,2022,Investment_Property,conversion_rate,tract_to_msa_income_percentage,185,0.002579848797476747,0.6094905887794988,-0.00020236338289473182,0.4923287396772501,0.03715306582944893
Cobb,2022,Principal_Residence,total_apps,tract_owner_occupied_units,186,0.7092505294319931,29.176303799558326,0.16678581964224387,3.064298164861981e-51,2081.2615241239496
Cobb,2022,Principal_Residence,total_apps,tract_minority_population_percent,186,0.04326171697257997,239.63739635958763,-0.8485626195915303,0.004388902529229153,6848.585392885959
Cobb,2022,Principal_Residence,total_apps,tract_median_age_of_housing_units,186,0.02912174569425563,247.00073126694915,-1.5735251152432073,0.019870313844766584,6949.803042969042
Cobb,2022,Principal_Residence,total_apps,tract_to_msa_income_percentage,186,0.07731319110955648,137.2363410938754,0.4835383892033563,0.00012172781208789396,6604.835944873072
Cobb,2022,Principal_Residence,denial_rate,tract_owner_occupied_units,186,0.04986461973789236,0.2716544434638546,-4.092863586052229e-05,0.002186111294860784,0.005825546366432973
Cobb,2022,Principal_Residence,denial_rate,tract_minority_population_percent,186,0.26582297877334327,0.13122391410066314,0.0019467043791804046,5.059288309149455e-14,0.004501445127899218
Cobb,2022,Principal_Residence,denial_rate,tract_median_age_of_housing_units,186,0.0013695240072556514,0.22046719796961134,0.00031580683589468536,0.6160342479556544,0.006122883392915973
Cobb,2022,Principal_Residence,denial_rate,tract_to_msa_income_percentage,186,0.18283137687656648,0.31470440272822436,-0.0006881787367830764,1.150036715357634e-09,0.005010289904041377
Cobb,2022,Principal_Residence,conversion_rate,tract_owner_occupied_units,186,0.05509005754776797,0.5291904130470596,4.1524503481386984e-05,0.0012613001036844893,0.0053977806680333956
Cobb,2022,Principal_Residence,conversion_rate,tract_minority_population_percent,186,0.2904660654435265,0.6711121185548654,-0.0019642115822494158,2.096021077688848e-15,0.004053199551825245
Cobb,2022,Principal_Residence,conversion_rate,tract_median_age_of_housing_units,186,0.0032564121340774577,0.585944488484758,-0.0004700490775167543,0.4391396978666592,0.005693879414165344
Cobb,2022,Principal_Residence,conversion_rate,tract_to_msa_income_percentage,186,0.21981129907168817,0.4818310635528242,0.0007283459542775682,1.4871524893871917e-11,0.004456813605283684
Cobb,2022,Second_Residence,total_apps,tract_owner_occupied_units,148,0.04835347180983662,1.6316087026292858,0.0009394874722287069,0.007244363118545771,3.093155340325909
Cobb,2022,Second_Residence,total_apps,tract_minority_population_percent,148,0.01495206230602164,2.039111697355879,0.011148503566037483,0.1387312628105372,3.201720595513276
Cobb,2022,Second_Residence,total_apps,tract_median_age_of_housing_units,148,0.013065851121214722,3.312446113112018,-0.021771831450986632,0.16656073110113329,3.207851384652353
Cobb,2022,Second_Residence,total_apps,tract_to_msa_income_percentage,148,0.0008165250760937548,2.480182752518279,0.0010909606325701033,0.7302811307992269,3.247665608893696
Cobb,2022,Second_Residence,denial_rate,tract_owner_occupied_units,132,0.006285404015946683,0.3939913637613009,-6.903802278656677e-05,0.3661948013802252,0.13995073703017866
Cobb,2022,Second_Residence,denial_rate,tract_minority_population_percent,132,0.03408370796240001,0.13672602335051448,0.003510365832394888,0.03407577592980877,0.13603573654491105
Cobb,2022,Second_Residence,denial_rate,tract_median_age_of_housing_units,132,0.01169930539508457,0.18355797527957626,0.004285683820832371,0.21701374487854463,0.13918826509781387
Cobb,2022,Second_Residence,denial_rate,tract_to_msa_income_percentage,132,0.03148608587823798,0.5006434125797019,-0.0014870403470006843,0.041804714583905875,0.1364015751133225
Cobb,2022,Second_Residence,conversion_rate,tract_owner_occupied_units,148,0.021482671452147106,0.3729519113696175,0.00013302322391821393,0.07547103125980503,0.14351817782031615
Cobb,2022,Second_Residence,conversion_rate,tract_minority_population_percent,148,0.009628297800335806,0.6103170670872379,-0.0019004084326549656,0.23543569240589293,0.14525684718883297
Cobb,2022,Second_Residence,conversion_rate,tract_median_age_of_housing_units,148,0.00773136092857829,0.6261606487752559,-0.003557625657364555,0.28792613133111555,0.14553506906118233
Cobb,2022,Second_Residence,conversion_rate,tract_to_msa_income_percentage,148,0.005423278149656485,0.438439339498054,0.0005972572345920204,0.37372533077529846,0.1458735933008919
Cobb,2023,Investment_Property,total_apps,tract_owner_occupied_units,181,0.0070346481777541214,7.377934268388307,0.0012506923325091856,0.2616266375797332,38.04577918696532
Cobb,2023,Investment_Property,total_apps,tract_minority_population_percent,181,0.13955055464489585,2.9328486935292553,0.11252558748849961,2.2219951931862512e-07,32.968390628585944
Cobb,2023,Investment_Property,total_apps,tract_median_age_of_housing_units,181,0.12970839361972775,0.8857821317476867,0.2411931081252006,6.361856375395532e-07,33.345496118116785
Cobb,2023,Investment_Property,total_apps,tract_to_msa_income_percentage,181,0.16492738763854475,15.077708089823235,-0.05223019716392023,1.4098548384169766e-08,31.9960693056223
Cobb,2023,Investment_Property,denial_rate,tract_owner_occupied_units,177,1.68764751617978e-07,0.23417582623642968,2.299729696950778e-07,0.9956701043750957,0.052823749490019674
Cobb,2023,Investment_Property,denial_rate,tract_minority_population_percent,177,0.00021721536481977832,0.22600185458222938,0.0001662263235611178,0.845627277087676,0.05281228427285509
Cobb,2023,Investment_Property,denial_rate,tract_median_age_of_housing_units,177,0.012432548314687208,0.32417781198096096,-0.0027796445244880853,0.13953369761215667,0.052167024476276996
Cobb,2023,Investment_Property,denial_rate,tract_to_msa_income_percentage,177,0.002324443112969865,0.20609103742767612,0.0002294642760375403,0.5239610940069153,0.052700972583382896
Cobb,2023,Investment_Property,conversion_rate,tract_owner_occupied_units,181,0.0016626833170909627,0.5519417643199421,2.3518059521816506e-05,0.5857457821296309,0.05722483269727626
Cobb,2023,Investment_Property,conversion_rate,tract_minority_population_percent,181,0.00048247592051609,0.5889047579645286,-0.00025591205631900074,0.7691389162312787,0.057292482348039075
Cobb,2023,Investment_Property,conversion_rate,tract_median_age_of_housing_units,181,0.018052398368375577,0.46383652319649166,0.0034802923527042615,0.07134419157246799,0.05628537196983189
Cobb,2023,Investment_Property,conversion_rate,tract_to_msa_income_percentage,181,4.556472160655023e-05,0.5800291452410637,-3.3578172436534814e-05,0.9281393851088299,0.05731752615822564
Cobb,2023,Principal_Residence,total_apps,tract_owner_occupied_units,185,0.6414903516124252,23.654625157093264,0.11603244130711654,1.2648861350370715e-42,1339.6435111712808
Cobb,2023,Principal_Residence,total_apps,tract_minority_population_percent,185,0.015676105182329536,159.34237564271845,-0.368097599223949,0.08948734799170469,3678.124492643463
Cobb,2023,Principal_Residence,total_apps,tract_median_age_of_housing_units,185,0.01867594111959303,169.8017016095709,-0.9083959707521595,0.06361196998054162,3666.9150014456445
Cobb,2023,Principal_Residence,total_apps,tract_to_msa_income_percentage,185,0.03792321911976071,110.50390742615663,0.24526371986137874,0.007901234810798491,3594.9936704672386
Cobb,2023,Principal_Residence,denial_rate,tract_owner_occupied_units,185,0.050981778051540805,0.31335725914043844,-5.0481622489008656e-05,0.001999626634643357,0.00844589832058925
Cobb,2023,Principal_Residence,denial_rate,tract_minority_population_percent,185,0.1920133144085422,0.1610060554186627,0.001988158585469188,4.4316313126648996e-10,0.007190771718676216
Cobb,2023,Principal_Residence,denial_rate,tract_median_age_of_housing_units,185,0.0056394607310131795,0.23769399819635914,0.0007703608256501907,0.3096613030194936,0.008849427560441788
Cobb,2023,Principal_Residence,denial_rate,tract_to_msa_income_percentage,185,0.11321298819030179,0.34262027577801035,-0.0006539887689600467,2.830527106823939e-06,0.00789206440987669
Cobb,2023,Principal_Residence,conversion_rate,tract_owner_occupied_units,185,0.02632563028720547,0.5184483876649387,3.224281817825065e-05,0.0273457572228091,0.006845743370256013
Cobb,2023,Principal_Residence,conversion_rate,tract_minority_population_percent,185,0.2114783052301571,0.6456038003019446,-0.0018545393428278452,4.545503901951067e-11,0.005543965551713088
Cobb,2023,Principal_Residence,conversion_rate,tract_median_age_of_housing_units,185,0.0009446089433586824,0.5599548726505916,-0.0002802329622158474,0.6779230070340576,0.007024193131284656
Cobb,2023,Principal_Residence,conversion_rate,tract_to_msa_income_percentage,185,0.1441843012989542,0.4705652211780847,0.0006559926019290057,9.78325868160884e-08,0.006017098557572018
Cobb,2023,Second_Residence,total_apps,tract_owner_occupied_units,110,0.03791961888229667,1.3436916520309126,0.0006320835079823784,0.04149304306080146,1.5473591980935222
Cobb,2023,Second_Residence,total_apps,tract_minority_population_percent,110,0.0314738341263513,1.4269572503064005,0.011612600166060152,0.0637163964522241,1.5577262573609152
Cobb,2023,Second_Residence,total_apps,tract_median_age_of_housing_units,110,0.002523676007272324,2.2354316688827165,-0.006356880504469401,0.6022329052013895,1.6042881604316086
Cobb,2023,Second_Residence,total_apps,tract_to_msa_income_percentage,110,0.0011109543366631947,2.1405490927099855,-0.0009410289963635123,0.7295824975662815,1.6065603072441483
Cobb,2023,Second_Residence,denial_rate,tract_owner_occupied_units,98,0.008239664038399486,0.2550555419251852,9.846094987257532e-05,0.3740513378284317,0.19142548706814383
Cobb,2023,Second_Residence,denial_rate,tract_minority_population_percent,98,0.016388929625992588,0.21030147405568222,0.002863096329132891,0.20902835801683706,0.18985254945631633
Cobb,2023,Second_Residence,denial_rate,tract_median_age_of_housing_units,98,0.010094796819576035,0.505294007000696,-0.004381710639040089,0.3249372866738105,0.19106741699482463
Cobb,2023,Second_Residence,denial_rate,tract_to_msa_income_percentage,98,0.003307002504995382,0.42914035332611755,-0.0005759485856969169,0.5738113439531974,0.19237756904030562
Cobb,2023,Second_Residence,conversion_rate,tract_owner_occupied_units,110,0.003295170493393784,0.5490039804101088,-6.14238539346903e-05,0.5513972280182975,0.1742038001030704
Cobb,2023,Second_Residence,conversion_rate,tract_minority_population_percent,110,0.004286399508472538,0.5556066617244821,-0.001412721680824779,0.49679134888322507,0.17403055336432965
Cobb,2023,Second_Residence,conversion_rate,tract_median_age_of_housing_units,110,0.0006420869198940915,0.44796342860151933,0.0010570117121505304,0.7927290267565444,0.17466750533135092
Cobb,2023,Second_Residence,conversion_rate,tract_to_msa_income_percentage,110,3.462893826688962e-06,0.48466056732577767,-1.7319291796635684e-05,0.9846064189809758,0.17477912386562963
DeKalb,2018,Investment_Property,total_apps,tract_owner_occupied_units,141,0.1760181823223862,10.06511863213758,0.00902218101607279,2.2374449898258143e-07,134.53247001109744
DeKalb,2018,Investment_Property,total_apps,tract_minority_population_percent,141,0.08529602097898259,11.12089732991997,0.1258790573364182,0.00044137651849583426,149.3447828418263
DeKalb,2018,Investment_Property,total_apps,tract_median_age_of_housing_units,141,0.0036362073790170424,17.263728052294283,0.05813107240853324,0.47751361504726964,162.67747561314596
DeKalb,2018,Investment_Property,total_apps,tract_to_msa_income_percentage,141,0.04639469411769148,24.487759556055906,-0.046960258123921586,0.010315190443509585,155.69624773714293
DeKalb,2018,Investment_Property,denial_rate,tract_owner_occupied_units,141,0.014891047261372803,0.29437172432568404,-3.410011874880394e-05,0.14944145994961458,0.027159061180510122
DeKalb,2018,Investment_Property,denial_rate,tract_minority_population_percent,141,0.07046529331055795,0.1595809967564424,0.001486747537976921,0.0014661804896852128,0.02562690136781678
DeKalb,2018,Investment_Property,denial_rate,tract_median_age_of_housing_units,141,0.00048733919407395465,0.26936057249585676,-0.0002765414167372071,0.7949923088779045,0.027556165670869746
DeKalb,2018,Investment_Property,denial_rate,tract_to_msa_income_percentage,141,0.059674520341215676,0.3320213768742636,-0.0006920720114141567,0.003508770001060375,0.0259243986775759
DeKalb,2018,Investment_Property,conversion_rate,tract_owner_occupied_units,141,0.0011843283093551094,0.5484191466858184,9.065866488251276e-06,0.6853842316853593,0.024472358276117597
DeKalb,2018,Investment_Property,conversion_rate,tract_minority_population_percent,141,0.05211689916783113,0.6382470934192492,-0.00120536582359682,0.006474508251452997,0.023224440209451115
DeKalb,2018,Investment_Property,conversion_rate,tract_median_age_of_housing_units,141,0.00469192563327514,0.5266440321304218,0.0008089097430900281,0.4196246746166785,0.02438641731540557
DeKalb,2018,Investment_Property,conversion_rate,tract_to_msa_income_percentage,141,0.053387592862197186,0.492506338802493,0.0006171020382145728,0.00583989262805918,0.023193306465529084
DeKalb,2018,Principal_Residence,total_apps,tract_owner_occupied_units,143,0.842350343274531,2.242974686154035,0.1975934223182773,1.9980488727655905e-58,2641.859704443907
DeKalb,2018,Principal_Residence,total_apps,tract_minority_population_percent,143,0.006637137625410405,230.23946357282762,-0.3556701721206521,0.3334032016575048,16646.565381163393
DeKalb,2018,Principal_Residence,total_apps,tract_median_age_of_housing_units,143,0.06866738007349271,304.95489197933443,-2.560964671701462,0.0015694241882305386,15607.075658291067
DeKalb,2018,Principal_Residence,total_apps,tract_to_msa_income_percentage,143,0.05779518122728167,150.6836204962035,0.5301325969412906,0.0038261542101415834,15789.269673978173
DeKalb,2018,Principal_Residence,denial_rate,tract_owner_occupied_units,143,0.04772588067199435,0.24099907508097324,4.0425344387284335e-05,0.008760940898439989,0.01178908228603755
DeKalb,2018,Principal_Residence,denial_rate,tract_minority_population_percent,143,0.4844572312888812,0.10759213933207312,0.002611772850937359,4.959287830470047e-22,0.0063823808701174494
DeKalb,2018,Principal_Residence,denial_rate,tract_median_age_of_housing_units,143,0.08492166521348488,0.37698140558424253,-0.00244786942360729,0.0004137250685081629,0.011328601258827866
DeKalb,2018,Principal_Residence,denial_rate,tract_to_msa_income_percentage,143,0.17904725722910342,0.3670299628083812,-0.0008019978030340328,1.4013292136321456e-07,0.010163333478288815
DeKalb,2018,Principal_Residence,conversion_rate,tract_owner_occupied_units,143,0.024127560580625818,0.5748887371680451,-2.796632667273006e-05,0.06396266174555522,0.011437075884997117
DeKalb,2018,Principal_Residence,conversion_rate,tract_minority_population_percent,143,0.49362807859040425,0.7180393156559624,-0.0025651311548472496,1.3864563183124537e-22,0.005934601549603274
DeKalb,2018,Principal_Residence,conversion_rate,tract_median_age_of_housing_units,143,0.08191393394063395,0.4559625023666771,0.0023391596003439546,0.0005297006222089531,0.010759828418483552
DeKalb,2018,Principal_Residence,conversion_rate,tract_to_msa_income_percentage,143,0.1877256958047947,0.46204350091078483,0.0007990117569707633,6.47975383795593e-08,0.009519730736571676
DeKalb,2018,Second_Residence,total_apps,tract_owner_occupied_units,121,0.2751169225593,0.9849376157248482,0.002627376031070925,6.613651983471087e-10,6.353879165376329
DeKalb,2018,Second_Residence,total_apps,tract_minority_population_percent,121,0.0011116277632289284,3.637296325011256,0.003333838980874913,0.7165705354249716,8.755641032896238
DeKalb,2018,Second_Residence,total_apps,tract_median_age_of_housing_units,121,0.09106769053466535,6.394049070827477,-0.06569835851973536,0.0007686639893270254,7.967141520587683
DeKalb,2018,Second_Residence,total_apps,tract_to_msa_income_percentage,121,0.003706803677363535,3.5192870927363558,0.0031879704002866095,0.5070853590019375,8.732893317182517
DeKalb,2018,Second_Residence,denial_rate,tract_owner_occupied_units,113,0.015391006533654883,0.291219270798302,7.871057315864049e-05,0.19047271689417025,0.14165219932676676
DeKalb,2018,Second_Residence,denial_rate,tract_minority_population_percent,113,0.057958059728739464,0.17577362483002898,0.0030692098244364634,0.01021121991946598,0.13552822854856436
DeKalb,2018,Second_Residence,denial_rate,tract_median_age_of_housing_units,113,0.043060356128040045,0.600952833469327,-0.005746083264294318,0.027426130948386147,0.13767150826057273
DeKalb,2018,Second_Residence,denial_rate,tract_to_msa_income_percentage,113,0.03657870204409985,0.517274622327194,-0.001285214233259139,0.04243360427299878,0.138604000815849
DeKalb,2018,Second_Residence,conversion_rate,tract_owner_occupied_units,121,0.010900450934118622,0.5461454915360733,-6.457789964301613e-05,0.2544304019225744,0.13219261653161093
DeKalb,2018,Second_Residence,conversion_rate,tract_minority_population_percent,121,0.040290018525736215,0.6406791571946489,-0.0024783450066496295,0.027274903092029432,0.12826471681480517
DeKalb,2018,Second_Residence,conversion_rate,tract_median_age_of_housing_units,121,0.022811948042446795,0.3188539343796911,0.004060239449353294,0.09819779073773324,0.13060065142451358
DeKalb,2018,Second_Residence,conversion_rate,tract_to_msa_income_percentage,121,0.028406327392651032,0.35919669883105776,0.0010897330791424004,0.06460837421807498,0.12985296566844146
DeKalb,2019,Investment_Property,total_apps,tract_owner_occupied_units,140,0.15038882420123145,9.95528127165618,0.008874408755020788,2.2016480407678743e-06,158.1960404234078
DeKalb,2019,Investment_Property,total_apps,tract_minority_population_percent,140,0.13756903134846765,7.659980728093467,0.1726745988023663,6.44570252779509e-06,160.5830623060341
DeKalb,2019,Investment_Property,total_apps,tract_median_age_of_housing_units,140,0.002586419753641822,21.259618179385562,-0.05217046288137056,0.5506824232441392,185.71657665774487
DeKalb,2019,Investment_Property,total_apps,tract_to_msa_income_percentage,140,0.10025838678382104,27.05545426089679,-0.07420377181313086,0.00013815677099066203,167.53023579421597
DeKalb,2019,Investment_Property,denial_rate,tract_owner_occupied_units,139,0.0030753448959228713,0.2417200514276186,1.565094841367793e-05,0.5167202611134938,0.02841046828741518
DeKalb,2019,Investment_Property,denial_rate,tract_minority_population_percent,139,0.06043597777981724,0.16294179402684084,0.0014144783794140135,0.0035329016880860644,0.026775798673066224
DeKalb,2019,Investment_Property,denial_rate,tract_median_age_of_housing_units,139,0.01601929875807606,0.3199271337569698,-0.0016006969518073694,0.1376206933653501,0.028041590068954358
DeKalb,2019,Investment_Property,denial_rate,tract_to_msa_income_percentage,139,0.016224083005072054,0.2967874014021812,-0.00036805201989341635,0.1351109945944621,0.02803575410499734
DeKalb,2019,Investment_Property,conversion_rate,tract_owner_occupied_units,140,0.008940883496377117,0.5713986500085636,-2.661375581497577e-05,0.2664539284851994,0.02791538104051779
DeKalb,2019,Investment_Property,conversion_rate,tract_minority_population_percent,140,0.026517920353095303,0.6060933570195043,-0.0009324426936628595,0.05455989774962507,0.02742028476094412
DeKalb,2019,Investment_Property,conversion_rate,tract_median_age_of_housing_units,140,0.01634796142104733,0.48118368893706986,0.0016132114330211563,0.132202630891969,0.027706744240532082
DeKalb,2019,Investment_Property,conversion_rate,tract_to_msa_income_percentage,140,0.005922211675697842,0.5201918303438161,0.00022181550058114415,0.3661374531904483,0.028000408636457603
DeKalb,2019,Principal_Residence,total_apps,tract_owner_occupied_units,143,0.8280710646637058,16.155762881070007,0.21552688124332092,9.099153830400257e-56,3486.9744529648965
DeKalb,2019,Principal_Residence,total_apps,tract_minority_population_percent,143,0.009866736728106007,270.8225645353508,-0.47707354982261035,0.2378698575296674,20081.374826794632
DeKalb,2019,Principal_Residence,total_apps,tract_median_age_of_housing_units,143,0.05451097301094199,335.44232840333655,-2.5102203782116894,0.005010550202505031,19175.92333263002
DeKalb,2019,Principal_Residence,total_apps,tract_to_msa_income_percentage,143,0.0650689563619875,173.80538023796902,0.6188240017284803,0.002107534544367166,18961.7917314082
DeKalb,2019,Principal_Residence,denial_rate,tract_owner_occupied_units,143,0.013516002313793796,0.23112120458081045,2.3932630933527195e-05,0.16674476911488323,0.015114270355877856
DeKalb,2019,Principal_Residence,denial_rate,tract_minority_population_percent,143,0.36842504328602566,0.0859048412848569,0.0025337969866437438,9.295665647031148e-16,0.009676583368981636
